building_id,iterations,solver_seconds,mean_temp,std_temp,pct_above_18,pct_below_15
10000,3602,1.3758547781035304,14.01233878811262,6.367431059312788,30.941014791508444,55.542295034537624
10029,3493,1.0933768227696419,10.616037322820274,6.31733193827505,18.25563221896085,74.51301795448481
10056,1592,0.7142107752151787,14.220114507861677,6.1794611573984115,31.763454814173965,57.06174975667784
10080,8161,3.769255652092397,15.777740694240642,7.280585752157388,46.365765006711015,44.711034476002
10085,4369,1.8449163609184325,15.868862158668191,7.192791728448519,46.18303917834116,44.72566696293788
10090,1676,0.6724529028870165,14.289771510081522,6.61876048791941,36.61720380245769,51.19638302805471
10117,1827,0.6906156181357801,15.46497230222899,6.682106448318915,44.11653993826696,44.475394614670385
10126,4795,1.816441458184272,13.395546512329306,6.6367616908221105,29.66113660430639,61.092481468408046
10145,5657,2.2262412742711604,10.648821565579247,5.892590121948405,16.560690898737782,75.29657397741293
10167,2579,1.0602096151560545,13.23142864140353,6.814880423764131,30.187672922430746,60.85369512317077
10177,15209,7.63940457906574,16.617853518799095,6.787652656868387,49.088377821209605,40.97212926026077
10199,9284,4.713520074263215,17.241288451257518,6.977045970546534,53.889583871117196,37.67465565285307
10203,9267,4.685941766947508,16.80387459173935,6.612298279926243,51.215416069247524,38.888003823482556
10207,5521,2.3064017207361758,11.38237999975665,6.614982468123922,22.644717520673932,69.82765283252184
10219,3562,1.3005915461108088,14.15647905601122,7.303288274058066,37.30760536752769,54.16846474734398
10243,3303,1.3926082160323858,16.60949364786444,6.202042303728603,48.990305174960156,38.13005395762353
10249,2909,1.1596296802163124,16.12116526951082,6.2321549816024175,45.97662433898076,40.45269291656843
10255,9822,4.397790623828769,11.924783926149143,7.226708337293022,25.799709616860717,67.9699999075213
10260,11007,5.074502891860902,13.662662995192765,7.209782980543714,33.642886934908624,58.17110851967552
10267,8072,3.254182565957308,16.265207039382243,7.476208266773168,48.967021053798675,43.15967131928104
10276,11934,5.2730168318375945,13.207772189229429,6.971696257950176,30.486734771257407,61.73179213294478
10282,787,0.2853344841860235,14.265234445393354,6.788348281156078,37.69318931684785,51.45347827596986
10292,6217,2.7110122023150325,11.179803531478887,6.445345196544603,20.07569619667122,72.58501354198013
10311,8487,3.5562959196977317,16.35212946247356,6.5817368431493275,48.19244327726122,41.00007097735822
10318,7593,3.464716114103794,17.494981314885674,6.315941970273007,56.69512066603436,32.08346506481189
10334,3531,1.4326825882308185,15.035179660182088,7.194026661210187,41.30135577668444,48.99463700938128
10350,8044,3.2151869628578424,16.61851032282345,7.269805226417889,50.72234646924244,40.646770005912444
10363,10765,5.1281926622614264,15.904776460118061,6.929130526097154,45.714802625911055,44.58965832141565
10372,4113,1.767172811087221,15.670932197963854,7.173795450991419,44.87172511358381,46.94615991511821
10388,8534,3.72185145271942,16.380232782147345,6.662840167162706,48.46855463282635,40.798497713912475
10405,10478,4.664756087120622,17.722850192870784,7.103781820444805,57.46665092669107,34.89847715736041
10437,2533,0.9698837092146277,13.819695240157792,7.791324216849967,37.7450226766085,55.792143900376665
10464,11483,5.251949718222022,15.158466861843074,6.472391655927767,39.01451633708066,48.81577250131471
10490,1613,0.5494647356681526,14.560443777167684,7.09215968886183,38.34056761268781,52.98497495826378
10498,6523,2.7381619289517403,15.24644798520867,6.9034052301781585,40.61888804454798,49.74649010252513
10522,3262,1.2294321591034532,13.639473029843032,6.7889915828065455,33.11639656611933,56.140951810066156
10538,3602,1.3221252709627151,16.134211730549534,6.573604416672835,46.491556520762344,42.86703860411128
10587,9642,4.453714633826166,14.956068608466714,6.713564308200438,40.27905872469432,48.070970039539404
10594,4252,1.6526892953552306,11.57951783101135,6.462614639837129,21.64750957854406,70.36519277898589
10609,4555,1.9564194506965578,14.408940629835278,6.656990730453473,36.336163081403335,52.794032803098986
10618,3718,1.7296410580165684,15.148705282377337,6.8534922889277405,39.46096584275869,49.652904181468976
10637,7608,3.017159970011562,16.504165846750283,7.140619188984093,50.59897840542412,40.68088886566423
10653,6585,2.6950062308460474,13.929060656471389,7.150421758239653,35.3974907247444,55.9956385057634
10691,11422,4.805162463337183,14.798192067582177,6.693252666801543,37.95747280176091,50.223799644026926
10701,3016,1.1097629899159074,17.361173190275764,6.3339632650671485,53.384649793118875,34.78212248853767
10707,9719,4.441557151265442,16.013306867390966,6.656637688044697,46.35311218397965,41.99449722265483
10714,3747,1.4593239929527044,14.427147976004543,6.825873454683622,37.05998779156878,52.3704703945543
10724,2359,0.8872633427381516,14.312191895966253,6.859615830646854,36.72044781033915,53.282844912742846
10739,7572,3.638125818222761,13.265578105022582,6.742276185259414,30.010938862016513,60.771360691883025
10772,10372,4.407976787071675,13.973634664882075,7.210817451280394,35.23659916447541,55.93803002879941
10786,14268,6.668550945818424,17.22340341902891,6.87928712686855,53.377377732452445,37.60475324790494
10794,7886,3.127277139108628,15.239155127487432,7.067593855262808,40.16905917070975,50.91281948682038
108,9211,3.9821234373375773,16.912467784083997,6.737885390990678,50.95186340847737,39.13099370098985
10821,15199,6.961140409111977,18.947295256281937,6.2291689376521076,64.82527999103282,26.181380012516698
10834,9136,3.9759056479670107,12.845581396656426,6.727934190234156,27.370596610480867,64.288798052634
10849,8942,3.9586778739467263,12.913023191136649,6.914529627641673,28.95705064316918,63.172160694492305
10865,8367,3.756365734152496,12.99940084679732,7.024743667968028,30.35963455995437,61.76833056639133
10874,5037,2.078460236079991,17.57284501607471,7.1180940046310885,55.62846375526491,36.469371166777506
10890,5639,2.302952633239329,16.731156654837363,7.1604913501633565,51.185420549326324,40.36234762152088
10905,10990,5.0057608829811215,17.505799001788468,7.07421104985723,55.77025507486536,36.22931092304354
10931,11899,5.497989177703857,13.914901415007913,7.155164545611652,34.581714214900906,57.31369442256115
10946,13988,7.075329079758376,13.117050699651784,7.14408640808729,30.702146378248546,61.0719322990127
10957,9345,4.149587440770119,14.762015871227467,6.762048339252259,37.45085022723791,51.886840627074506
10970,8622,3.740841025020927,17.118378911539594,7.011317107714351,53.41407236793224,37.7198475794211
10977,6175,2.644873460754752,15.517858319015863,6.821353056432533,42.02672705666046,47.01899145720756
10985,9734,4.222052218858153,18.17086107575261,6.650993238573789,59.391938398003965,30.78056439817603
10993,10582,4.666565298102796,15.79317297338505,7.215157658061006,44.9184702369886,46.38283445794464
11009,8689,3.6780850691720843,13.739697881021934,7.289775870119939,35.548275055116946,55.77095983544974
1102,3785,1.3896903609856963,14.409322803572858,7.576782549151961,39.932546374367625,52.796349568495195
11038,8416,3.736979339737445,15.62995497812093,6.9991619597845816,43.24374344526928,47.42746098007362
11041,8410,3.7308290228247643,16.049982241795405,6.979823710399509,45.562928804408955,44.999539882005294
11057,3791,1.4810213819146156,14.727758129652877,7.702078682683523,40.52232676224612,50.61977299880526
11075,8433,3.7899472769349813,12.509462972839886,7.359272637030291,29.831924171392306,63.599606935942845
11090,13303,6.257432609796524,11.394804786827963,6.699519367685979,23.24052746053276,69.61082530076969
11100,10434,4.570174396038055,11.61586731712692,6.914906455151686,24.547510052238223,68.92883795012308
11117,4201,1.5874609570018947,16.033129767157604,6.74365977150966,44.31189991271457,46.14073735400474
11137,6402,2.612478069961071,13.407427400061893,6.892361378004104,30.520685401527953,60.28776083508692
11164,4494,1.910519354045391,15.143921244609258,7.266144081508599,42.272262026612076,49.07947732922145
11176,4536,1.932474838104099,15.965444577244808,7.002415112921039,46.635162682339235,43.826278029280175
11198,5132,2.023180728778243,13.725381542794688,6.277038882510802,29.555445483251813,57.095535880131266
1121,4272,1.7315306272357702,11.517159522991875,6.645637464792263,21.870098225843297,70.6875809030686
11218,1877,0.6825619982555509,15.427249087899092,6.554982834986951,41.44911950530986,47.76717300712461
11227,3247,1.3110542837530375,17.204660342137988,7.017175013744321,53.311690806408244,37.59076414768143
11244,5857,2.509144267067313,18.772454475582098,6.59671567923981,62.85615919575845,28.859051160228606
11258,5785,2.256464228965342,13.415965833622934,7.30612118172364,32.49180959722489,60.524886560731616
11283,473,0.17205768637359142,14.052448948592613,6.606338995316867,34.233720841881315,54.62350885191095
11399,9082,3.82068540295586,14.486250445736625,7.316233633588141,40.63681849146133,49.780366916445466
11407,5256,2.2707131188362837,15.800905579429834,6.952002152216971,43.771757227183286,46.75344331769335
11421,3911,1.5907929730601609,14.200131642094147,6.947878478957546,35.21998061031347,55.5868457904375
11434,9310,3.875543639063835,13.508806285502368,7.4804875897443655,34.10285388253108,58.594015734208185
11443,9620,3.697871170938015,15.318021732393078,7.720286924447237,44.589879213704904,48.92713349648694
11460,5384,2.1494604712352157,18.18478061189658,6.708668140607508,59.39599968376946,32.47529448968297
11471,4977,1.9502391829155385,16.91798308123558,7.0960426036287805,52.627145028661424,38.794571726828195
11485,3062,1.2056583166122437,17.014030742629917,7.036361164381622,52.59223394984023,38.7314805848746
11501,5649,2.344424330163747,13.89182207555279,6.58327959017831,31.98120708348392,57.67256956993133
11512,4860,2.0999743789434433,13.577516474440163,6.673721337948442,31.263836617223824,59.69116670356431
11516,2318,0.8113299957476556,12.956433736571714,6.932047086221385,28.527283495995675,63.36363402260964
11575,7742,3.1685007689520717,13.910429904432064,6.789613727412616,33.272423451907244,57.39754517148936
11605,15915,6.857631482183933,18.6570016744845,6.485391533598236,62.845395030236006,28.04812786528479
11622,7797,3.003326108213514,16.69762552371614,6.586723063988668,48.26240398588333,39.58618780707218
11650,7803,3.1650490825995803,13.509219363745446,6.658767691500115,30.792221501519833,59.25827005990308
11675,7488,3.4671216043643653,17.033087862549824,6.148531569968304,52.673067804646756,35.0324008218745
11688,9150,3.7361879954114556,14.251093807843725,6.862548559689533,36.493239643844646,54.534385226148494
11697,6962,3.0258061569184065,16.585343160278654,6.301996810881126,49.79793948162746,37.50717190111508
11713,7512,3.2285147490911186,15.919765002572353,7.320163653946597,47.709999503253684,44.47493914857682
11731,15844,7.206479751970619,12.677865064485495,7.241502635747244,28.724643884806543,64.86647166535873
11738,615,0.19448333093896508,10.660466181486614,6.792762890596173,19.406087602078692,74.64488987874289
11781,14936,6.872057097963989,13.405176828491838,6.672636327396956,30.65113069660948,60.37935576953235
11787,12863,5.9292661948129535,11.894766377741396,6.914393375752571,25.22006217927108,67.69580851781099
11814,5349,2.124335230793804,16.566153370375044,6.502724028141543,48.324263287486474,40.39646817119647
11819,5363,2.1162545760162175,16.842778582006023,6.415184710619227,50.383300108588195,38.36566668287386
11828,12122,5.3758624396286905,17.709653212204337,6.499184640842552,57.05623625510524,33.64436066603833
11859,2168,0.8259537438862026,13.94159374874255,6.444049178077618,33.38381428541792,55.61064664025061
11906,11065,4.637796195689589,14.388620846189033,6.426304156176279,33.868029053305435,53.62673888957282
11913,10734,4.36783660389483,14.921099690226566,6.640194393283505,35.610133539668354,52.98096292639977
11943,8835,3.839428251143545,14.86299587658396,7.543574443058175,41.94727486668503,50.759832761685395
11966,14126,5.851272892206907,16.085040144547147,7.438126639157981,48.17332880081585,43.55715971125198
11974,6533,2.3357968041673303,15.490111075041145,7.163212325310152,43.04719316457718,48.25521041284037
11993,1767,0.6563525083474815,15.388237708544708,6.567904060921545,40.646635594370785,48.72618670528078
11998,4153,1.4921978772617877,16.414319630764712,7.0009072970434865,47.99572056179008,43.22004962327286
12001,3758,1.3722204291261733,15.115483065911645,6.614288787957022,38.985104882778074,49.91627005111934
12347,11357,5.102581700775772,15.784456279922855,6.685061253205791,43.67108070188926,45.66508427668121
1243,9201,4.113113708794117,11.87532542269656,6.661265246382729,23.685821651748014,67.77676912683668
1260,13268,6.048950527794659,16.27035902716537,6.983024878225469,49.87512140974053,40.703482725128346
12880,11555,5.419520070310682,17.678904651176556,6.452590638369013,56.75370046887929,32.997149949434586
12890,11790,5.102822122164071,11.394689517570914,6.787715330454269,22.802614554053452,70.21259983045553
12915,10775,4.935820220969617,16.016920663675524,6.943626043842385,45.800632657964286,45.2130215424041
12952,5883,2.6147786057554185,16.971421346513942,7.0924299166232565,53.193097110180744,38.25589706933524
12963,10956,5.081501103937626,10.61062568749104,6.233689207884536,16.57339325254828,76.24284099296479
12975,10751,5.046403751242906,11.585603999794213,6.726216095769484,21.95357924498173,69.51935450540574
12985,15408,5.668542389757931,13.61562662796408,6.847798382953709,30.99098487292236,60.109336004482095
13000,10635,4.820907091256231,15.858207264915599,6.750272745852808,43.67490728018431,45.51484033596083
13024,2005,0.8137577408924699,11.177770247580646,6.4941730564941835,20.739790981227017,72.58563963615251
13045,10459,4.572059171274304,15.342775122065529,6.758847080246726,39.98792204227285,48.52703815536646
13068,13915,6.716173694934696,15.592733737830814,7.207294145948201,45.59157901624327,46.254068997104675
